item_name,clean,label_ground,ml_label_v3,ml_conf_v3
Combo Jan 78K,combo jan 78k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.971
Combo 39K Combo Bún Bò Phúc Lộc + Nước Hạt Chia D2 240Ml,combo 39k combo bún bò phúc lộc + nước hạt chia d2,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.981
Combo 39K Combo Cơm Sườn + Tăng Lực Redmen 240 Ml,combo 39k combo cơm sườn + tăng lực redmen,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.948
Combo 39K Combo Cơm Sườn + Sữa Đậu Nành Collagen Semi 240Ml,combo 39k combo cơm sườn + sữa đậu nành collagen semi,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.951
Combo Gà Thiếu Nhi,combo gà thiếu nhi,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.926
Combo Banh Han Quoc 4 Vi,combo banh han quoc 4 vi,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.969
Combo Jan 168K,combo jan 168k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.965
Hotpot Set Combo 1/1 Phan,hotpot set combo 1/1 phan,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.925
Buffet 139K,buffet 139k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.971
Buffet Nước,buffet nước,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.936
Vé Buffet Tối,vé buffet tối,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.962
Vé Buffet Tối 199K,vé buffet tối 199k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.929
Vé Buffet Tối 199K Trẻ Em,vé buffet tối 199k trẻ em,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.854
49K Buffet Line Bf 49K,49k buffet line bf 49k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.903
49K Buffet Line Bf,49k buffet line bf,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.95
Buffet Lựa Chọn,buffet lựa chọn,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.938
Buffet Chay Hằng Ngày (Suất),buffet chay hằng ngày suất,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.879
Buffet Người Lớn,buffet người lớn,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.957
Suất Buffet 508K,suất buffet 508k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.941
Vé Buffet 498,vé buffet 498,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.948
Suất Buffet Lề,suất buffet lề,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.923
Buffet 438K,buffet 438k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.958
Ve Buffet + Quay Line,ve buffet + quay line,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.93
Suat Buffet Cuoi Tuan,suat buffet cuoi tuan,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.971
Buffet Ngay Trong Tuan Nl (S) (C),buffet ngay trong tuan nl s c,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.853
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Ve Buffet Toi + Thu 7 Cn 199K ( Nguoi Lon ),ve buffet toi + thu 7 cn 199k nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.93
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Buffet 169K,buffet 169k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.973
Buffet 169K,buffet 169k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.973
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Buffet 239K,buffet 239k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.981
Buffet 458K,buffet 458k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.956
Buffet 230K (Kid),buffet 230k kid,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.93
Buffet Nuong 99K,buffet nuong 99k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.959
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Bf001 - Buffet 518K,bf001 - buffet 518k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.934
Bf005 - Buffet 228K,bf005 - buffet 228k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.908
Buffet Người Lớn,buffet người lớn,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.957
Buffet 159K,buffet 159k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.964
Vé Buffet 169K,vé buffet 169k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.957
Suat Buffet Tokbokki Nl,suat buffet tokbokki nl,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.93
Bf001 - Buffet 518K,bf001 - buffet 518k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.934
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Buffet 159K,buffet 159k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.964
Buffet Lunch,buffet lunch,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.968
Suat Buffet Xeo Xeo Nl (C),suat buffet xeo xeo nl c,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.876
Buffet Toi,buffet toi,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.994
Ve Buffet 299K,ve buffet 299k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.962
49K Buffet Line Bf 49K,49k buffet line bf 49k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.903
Ve Buffet Toi + Thu 7 Cn 199K ( Nguoi Lon),ve buffet toi + thu 7 cn 199k nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.93
Vé Buffet Tối + Thứ 7 Cn 199K (Người Lớn),vé buffet tối + thứ 7 cn 199k người lớn,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.891
Vé Buffet Line Xốt Chấm,vé buffet line xốt chấm,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.915
Suat Buffet Kichi Plus (S),suat buffet kichi plus s,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.94
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Buffet 289K,buffet 289k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.986
Buffet Bách Giai Vị (Nl),buffet bách giai vị nl,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.898
Buffet Line Mw,buffet line mw,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.937
Buffet Pro 269K (Nl),buffet pro 269k nl,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.935
Buffet Pro 269K (Nl.),buffet pro 269k nl,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.935
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Buffet Nuoc,buffet nuoc,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.975
Buffet,buffet,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.998
Buffet Nuong Truyen Thong,buffet nuong truyen thong,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.92
Ve Buffet 488K,ve buffet 488k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.951
Buffet 319K,buffet 319k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.99
Buffet 160K - Tre Em,buffet 160k - tre em,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.948
Buffet Phuc Kha Vuong,buffet phuc kha vuong,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.958
Bf 004 - Buffet 508K,bf 004 - buffet 508k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.945
Buffet Tanuki 299K,buffet tanuki 299k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.936
Buffet Ngot 19K,buffet ngot 19k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.963
Buffet Nuong,buffet nuong,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.986
Buffet Đặc Biệt,buffet đặc biệt,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.976
Buffet Viên Chiên,buffet viên chiên,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.986
Buffet Le 508K,buffet le 508k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.963
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Suat Buffet Tobbokki Ktop,suat buffet tobbokki ktop,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.888
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Buffet Người Lớn,buffet người lớn,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.957
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Ve Buffet Nuoc 49K,ve buffet nuoc 49k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.942
Buffet Ua Chon,buffet ua chon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Buffet 139K,buffet 139k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.971
Buffet Đồ Uống,buffet đồ uống,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.931
Buffet Do Uong,buffet do uong,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.984
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Buffet Tối 299K,buffet tối 299k,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.938
Buffet Nguoi Lon,buffet nguoi lon,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.979
Buffet Người Lớn,buffet người lớn,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.957
Buffet Nuớng Lẩu,buffet nuớng lẩu,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.978
"Buffet Thu 7, Cn, Le",buffet thu 7 cn le,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.946
Suat Buffet Nuong Duong Pho Nl,suat buffet nuong duong pho nl,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.926
Ve Buffet Rau,ve buffet rau,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.931
Buffet,buffet,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.998
Buffet (Tre Em),buffet tre em,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.98
Hotpot Set Combo 1/1 Phan,hotpot set combo 1/1 phan,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.925
Xuc Xich Pho Mai X Cay,xuc xich pho mai x cay,Gia vị - Sốt - Dầu,Gia vị - Sốt - Dầu,0.852
Pizza Hải Sản Lc Foods 140G,pizza hải sản lc foods,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.965
Seafood Pizza,seafood pizza,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.947
H Seafood Pizza,h seafood pizza,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.939
Seafood Pizza,seafood pizza,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.947
Cheese Pizza,cheese pizza,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.963
Pizza Pho Mai,pizza pho mai,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.951
4 Cheese Pizza,4 cheese pizza,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.958
H3 Cheese Pizza,h3 cheese pizza,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.932
4 Cheese Pizza,4 cheese pizza,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.958
(H)4 Cheese Pizza,h 4 cheese pizza,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.952
4 Cheese Pizza,4 cheese pizza,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.958
Pizza Pho Mai | 4 Cheeses,pizza pho mai 4 cheeses,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.94
Lẩu Kimchi Hải Sản,lẩu kimchi hải sản,Đồ ăn chế biến sẵn,Đồ ăn chế biến sẵn,0.931
THỊT HEO XAY,thịt heo xay,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.999
Thịt Xay Heo Thỳ,thịt xay heo thỳ,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.859
HEO RỪNG,heo rừng,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.99
Sườn Non Hấp Sốt Bách Hợp,sườn non hấp sốt bách hợp,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.92
Set Sườn Non Kho Gừng 4,set sườn non kho gừng 4,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.916
MEAT DELI Cốt lết heo,meat deli cốt lết heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.985
MEAT DELI Nạc thăn heo,meat deli nạc thăn heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.997
MEAT DELI Ba rọi heo,meat deli ba rọi heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.995
MEAT DELI Nạc dăm heo,meat deli nạc dăm heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.99
MEAT DELI [SIG] Thịt heo xay đặc biệt,meat deli sig thịt heo xay đặc biệt,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.985
MEAT DELI [SIG] Sườn thăn (sườn non),meat deli sig sườn thăn sườn non,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.953
MEAT DELI Nạc vai heo,meat deli nạc vai heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.995
"Giỏ hàng Hải sản,Heo,Bò,Gà",giỏ hàng hải sản heo bò gà,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.911
"Giỏ hàng Hải sản, Heo, Bò, Gà",giỏ hàng hải sản heo bò gà,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.911
MEAT DELI Nạc thăn heo,meat deli nạc thăn heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.997
Sườn non hấp tỏi,sườn non hấp tỏi,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.946
MEAT DELI Chân giò heo rút xương,meat deli chân giò heo rút xương,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.974
MEAT DELI Ba rọi heo,meat deli ba rọi heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.995
MEAT DELI [SIG] Thịt heo xay đặc biệt,meat deli sig thịt heo xay đặc biệt,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.985
MEAT DELI Cốt lết heo,meat deli cốt lết heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.985
Thịt heo xay đặc biệt,thịt heo xay đặc biệt,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.986
MEAT DELI Nạc thăn heo,meat deli nạc thăn heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.997
MEAT DELI (SIG) Thịt heo xay đặc biệt,meat deli sig thịt heo xay đặc biệt,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.985
MEAT DELI Dồi sụn 6 cây*50g,meat deli dồi sụn 6 cây,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.862
Hnem AJI-NGON heo giam muoi 15,hnem aji-ngon heo giam muoi 15,Thịt - Hải sản - Trứng,Gia vị - Sốt - Dầu,0.876
Vú heo,vú heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.887
Thịt vai heo-NP990,thịt vai heo-np990,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.976
Thit vai heo-NP990,thit vai heo-np990,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.982
THIT HEO XAY,thit heo xay,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.999
BA ROI MEAT MASTER 400G,ba roi meat master,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.954
Ba chỉ heo,ba chỉ heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.997
BA ROI HEO,ba roi heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.999
THIT HEO XAY,thit heo xay,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.999
MEAT DELI [SIG] Thịt heo xay đặc biệt,meat deli sig thịt heo xay đặc biệt,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.985
THIT VAI HEO,thit vai heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.942
SUON NON CAT KHUC,suon non cat khuc,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.937
MEAT DELI [SIG] Thịt heo xay đặc biệt,meat deli sig thịt heo xay đặc biệt,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.985
MEAT DELI [SIG] Sườn thăn (sườn non),meat deli sig sườn thăn sườn non,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.953
THIT VAI HEO,thit vai heo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.942
Bò nhúng,bò nhúng,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.958
thăn bò KING,thăn bò king,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.987
Bò Tươi 5 Loại,bò tươi 5 loại,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.922
Bò WAGYU 75G,bò wagyu,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.952
BÒ CUỘN NẤM,bò cuộn nấm,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.873
Lưỡi bò,lưỡi bò,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.959
Thăn bò,thăn bò,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.996
Thăn ngoài bò-NP990,thăn ngoài bò-np990,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.899
Than ngoai bo-NP990,than ngoai bo-np990,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.894
Tổ ong bò,tổ ong bò,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.972
PHILE BO,phile bo,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.906
Xương ức gà niva torti 400g,xương ức gà niva torti,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.887
3F Uc gà Slim 3 Fit (K),3f uc gà slim 3 fit k,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.933
3F Cánh gà (K),3f cánh gà k,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.954
3F Phi lê ức gà không da (K) 0.448,3f phi lê ức gà không da k 0 448,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.908
3F Phi lê ức gà không da (K) 0.534,3f phi lê ức gà không da k 0 534,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.91
3F Phi lê ức gà không da (K),3f phi lê ức gà không da k,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.943
3F Ức gà Slim & Fit (K),3f ức gà slim & fit k,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.93
3F Ức gà Slim 8 Fit (K),3f ức gà slim 8 fit k,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.94
GA TA GO CONG NUA CON (MAI),ga ta go cong nua con mai,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.943
ức gà phi lê có da (kg),ức gà phi lê có da kg,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.963
Gà ta Vua Quy ng.con kg-BMF,gà ta vua quy ng con kg-bmf,Thịt - Hải sản - Trứng,Thịt - Hải sản - Trứng,0.856
Mi tron tuong den mandu,mi tron tuong den mandu,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.852
Mi tron tuong den ga,mi tron tuong den ga,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.914
CK Mi Tron Indomie,ck mi tron indomie,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.995
KTG - Mì dinh dưỡng khoai tây Omachi tôm xốt tôm vị pho mai trứng muối 92gr T30,ktg - mì dinh dưỡng khoai tây omachi tôm xốt tôm vị pho mai trứng muối 92gr t30,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.854
mì trộn nhất vị vifon gà phô mai cay gói 80g,mì trộn nhất vị vifon gà phô mai cay gói,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.944
Mi tron KORE. mi patCasyap38g,mi tron kore mi patcasyap38g,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.893
Mi tron Koreno suon bo cay 72g,mi tron koreno suon bo cay,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.983
Mi tron Koreno vi tokkobki 67g,mi tron koreno vi tokkobki,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.906
Mì Thêm,mì thêm,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.931
Mì Cay Samyang Gà Đen,mì cay samyang gà đen,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.934
Mì Siu Kay,mì siu kay,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.993
VATO8 Mì Goreng Indomie Cay Nóng Mị 79g,vato8 mì goreng indomie cay nóng mị,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.988
VATO8 Mì Gà Cây Phô Mai Silkay 131g,vato8 mì gà cây phô mai silkay,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.883
VATO8 Mì Cay Nissin Xào Gà Cay H.Quế,vato8 mì cay nissin xào gà cay h quế,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.959
VAT08 MÌ GORENG INDOMIE CAY NÓNG 79G,vat08 mì goreng indomie cay nóng,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.98
VAT08 MÌ H.THANH TÔM THE GIỚI MÌ 79G,vat08 mì h thanh tôm the giới mì,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.922
VAT08 MÌ GÀ CAY PHỞ MAI STUKAY 131G,vat08 mì gà cay phở mai stukay,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.875
VAT08 MÌ CAY NISSIN XÀO GÀ CAY H.QƯỚC,vat08 mì cay nissin xào gà cay h qước,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.946
Mì bò ra,mì bò ra,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.967
Mì 3 miệ,mì 3 miệ,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.986
mì goreng xào khô vị đặc biệt gói 85gr,mì goreng xào khô vị đặc biệt gói 85gr,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.973
Mì Nâu Vị Sốt 150G,mì nâu vị sốt,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.937
INDOMIE Mi Goreng Dac Biet 85g/1,indomie mi goreng dac biet /1,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.962
CK Mi Tron Indomie,ck mi tron indomie,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.995
Mì Xương Ống,mì xương ống,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.889
Mì Sủi Cảo,mì sủi cảo,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.898
SIU KAY Mi Xao Hai San 96g/1 To,siu kay mi xao hai san /1 to,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.979
ACCECOOK Mì Siukay vị bò 127g,accecook mì siukay vị bò,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.976
ACCECOOK Mì Siukay Hải sản 128g,accecook mì siukay hải sản,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.972
SAMYANG Mì khô gà cay 140g,samyang mì khô gà cay,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.957
CK Mi Tron Indomie / Phan,ck mi tron indomie / phan,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.984
CK Mì Trộn Indomie/1 Phần,ck mì trộn indomie/,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.993
OMACHI Mì Kắt ly thit suon nam ngụ quả 115g,omachi mì kắt ly thit suon nam ngụ quả,Mì - Ngũ cốc - Khô,Mì - Ngũ cốc - Khô,0.951
