item_name,clean,pred_label
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Reg PepsI,reg pepsi,Nước ngọt
Reg PepsI,reg pepsi,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Coca,coca,Nước ngọt
Sprite,sprite,Nước ngọt
Coca,coca,Nước ngọt
Soda,soda,Nước ngọt
Reg Pepsi,reg pepsi,Nước ngọt
Nước Soda,nước soda,Nước ngọt
Soda Dau Tac (G),soda dau tac g,Nước ngọt
Nước Ngọt,nước ngọt,Nước ngọt
nước giải khát có ga aquafina soda 320ml,nước giải khát có ga aquafina soda,Nước ngọt
Aquafina Soda sleek 320ml x lon,aquafina soda sleek x lon,Nước ngọt
Nước suối,nước suối,Nước khoáng - Nước suối
Nước suối,nước suối,Nước khoáng - Nước suối
Nước suối,nước suối,Nước khoáng - Nước suối
Nước Suối,nước suối,Nước khoáng - Nước suối
Nước Suối,nước suối,Nước khoáng - Nước suối
nước khoáng la vie chai 500ml/600ml,nước khoáng la vie chai /,Nước khoáng - Nước suối
quà tặng: nước khoáng la vie chai 500ml/600ml,quà tặng nước khoáng la vie chai /,Nước khoáng - Nước suối
Aquafina nước suối tinh khiết 500ml,aquafina nước suối tinh khiết,Nước khoáng - Nước suối
Nước Suối,nước suối,Nước khoáng - Nước suối
Nước Suối,nước suối,Nước khoáng - Nước suối
NUOC SUOI,nước suối,Nước khoáng - Nước suối
Nước bổ sung Ion Pocari 500ml,nước bổ sung ion pocari,Nước khoáng - Nước suối
Aquafina EXP,aquafina exp,Nước khoáng - Nước suối
nước khoáng la vie vị dịu nhẹ chai 1500ml,nước khoáng la vie vị dịu nhẹ chai,Nước khoáng - Nước suối
Nước Suối,nước suối,Nước khoáng - Nước suối
Nước Suối,nước suối,Nước khoáng - Nước suối
NƯỚC SUỐI,nước suối,Nước khoáng - Nước suối
nước khoáng la vie chai 500ml/600ml,nước khoáng la vie chai /,Nước khoáng - Nước suối
bán kèm: nước khoáng la vie chai 500ml/600ml,bán kèm nước khoáng la vie chai /,Nước khoáng - Nước suối
AQUAFINA,aquafina,Nước khoáng - Nước suối
Nước uống đóng chai Vinamilk 500ml,nước uống đóng chai vinamilk,Nước khoáng - Nước suối
La Vie,la vie,Nước khoáng - Nước suối
SATORI Nuoc Tinh Khiet 500ml,satori nuoc tinh khiet,Nước khoáng - Nước suối
SATORI Nuoc Tinh Khiet 500ml/1 Chai,satori nuoc tinh khiet /,Nước khoáng - Nước suối
Dasani,dasani,Nước khoáng - Nước suối
Nuoc Tinh Khiet Dasani 510mL,nuoc tinh khiet dasani,Nước khoáng - Nước suối
AQUAFINA Nuoc Suoi Tinh Khiet 500ml/Ch,aquafina nước suối tinh khiet /ch,Nước khoáng - Nước suối
Aquafina Nước khoáng khiết 500ml,aquafina nước khoáng khiết,Nước khoáng - Nước suối
Nước tinh khiết 500ml,nước tinh khiết,Nước khoáng - Nước suối
T3.La vie vị dịu nhẹ 500ml,t3 la vie vị dịu nhẹ,Nước khoáng - Nước suối
Nước Bidrico 19L (Úp),nước bidrico úp,Nước khoáng - Nước suối
N.KHOANG LAVIE 500ML,n khoang lavie,Nước khoáng - Nước suối
NƯỚC TINH KHIẾT AQUAFINA-CHAI 500ML x CHAI,nước tinh khiết aquafina-chai x chai,Nước khoáng - Nước suối
Nước suối,nước suối,Nước khoáng - Nước suối
Nước suối,nước suối,Nước khoáng - Nước suối
nước khoáng la vie 500ml,nước khoáng la vie,Nước khoáng - Nước suối
PhinDi Hanh Nhan L,phindi hanh nhan l,Cà phê
Cà Phê Sữa Size M,cà phê sữa size m,Cà phê
Cà Phê Đen Size M,cà phê đen size m,Cà phê
Bạc Sỉu Truyền Thống,bạc sỉu truyền thống,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
BẠC SỈU TRUYỀN THỐNG,bạc sỉu truyền thống,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
Bac Xiu Da S,bac xiu da s,Cà phê
Bac Xiu Da S,bac xiu da s,Cà phê
Bac Xiu Da S,bac xiu da s,Cà phê
Cà Phê Sữa Đá (Lớn),cà phê sữa đá lớn,Cà phê
Cà Phê Sữa Đá (Lớn),cà phê sữa đá lớn,Cà phê
Cà Phê Sữa Đá (Lớn),cà phê sữa đá lớn,Cà phê
AMERICANO,americano,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
BẠC SỈU TRUYỀN THỐNG,bạc sỉu truyền thống,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
BAC XIU SỮA TƯƠI,bac xiu sữa tươi,Cà phê
Cà phê Arabica sữa size M,cà phê arabica sữa size m,Cà phê
Café Sáng Tạo 2 Arabica-Rob 3,café sáng tạo 2 arabica-rob 3,Cà phê
AMERICANO,americano,Cà phê
BẠC SỈU TRUYỀN THỐNG,bạc sỉu truyền thống,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Bạc sỉu truyền thống,bạc sỉu truyền thống,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Bạc sỉu truyền thống,bạc sỉu truyền thống,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
BẠC SỈU TRUYỀN THỐNG,bạc sỉu truyền thống,Cà phê
CÀ PHÊ SỮA TƯƠI,cà phê sữa tươi,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
AMERICANO,americano,Cà phê
CÀ PHÊ ARABICA ĐEN SIZE M,cà phê arabica đen size m,Cà phê
CÀ PHÊ ARABICA SỮA SIZE M,cà phê arabica sữa size m,Cà phê
CÀ PHÊ CULI SỮA SIZE M,cà phê culi sữa size m,Cà phê
CÀ PHÊ SỮA TƯƠI,cà phê sữa tươi,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
Cà phê Arabica sữa size M,cà phê arabica sữa size m,Cà phê
Cà phê Culi đen size M,cà phê culi đen size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Bạc sỉu truyền thống,bạc sỉu truyền thống,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
BAC SIU TRUYEN THONG,bac siu truyen thong,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Iced Espresso (S),iced espresso s,Cà phê
Iced Espresso (S),iced espresso s,Cà phê
Iced Cafe Latte (M),iced cafe latte m,Cà phê
Cà phê muối,cà phê muối,Cà phê
Cà phê sữa sài gòn,cà phê sữa sài gòn,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê sữa tươi,cà phê sữa tươi,Cà phê
Bạc xỉu sữa tươi,bạc xỉu sữa tươi,Cà phê
Bạc sỉu truyền thống,bạc sỉu truyền thống,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
BẠC SỈU TRUYỀN THỐNG,bạc sỉu truyền thống,Cà phê
CÀ PHÊ CUILI SỮA SIZE M,cà phê cuili sữa size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
VATO8 Cà phê phở Hương Chồn 30*166g,vato8 cà phê phở hương chồn 30 166g,Cà phê
VAT08 CÀ PHÊ PHỞ HƯƠNG CHỌN 30*166,vat08 cà phê phở hương chọn 30 166,Cà phê
Bac Xiu Da S,bac xiu da s,Cà phê
Dịch vụ/Cửa hàng Highlands Coffee,dịch vụ/cửa hàng highlands cà phê,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Ca phe den Sai Gon,cà phê den sai gon,Cà phê
PhinDi Choco L,phindi choco l,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Bạc sỉu truyền thống,bạc sỉu truyền thống,Cà phê
AMERICANO,americano,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
BẠC SỈU TRUYỀN THỐNG,bạc sỉu truyền thống,Cà phê
Ricca Cafe Sua 100ml,ricca cafe sua,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Bạc Xỉu (M),bạc xỉu m,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
CÀ PHÊ ARABICA ĐEN SIZE M,cà phê arabica đen size m,Cà phê
BẠC SỈU TRUYỀN THỐNG,bạc sỉu truyền thống,Cà phê
AMERICANO,americano,Cà phê
CÀ PHÊ ARABICA SỮA SIZE M,cà phê arabica sữa size m,Cà phê
CÀ PHÊ ARABICA ĐEN SIZE M,cà phê arabica đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Iced Espresso (S),iced espresso s,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
Phin Den Da S,phin den da s,Cà phê
PhinDi Kem Sua M,phindi kem sua m,Cà phê
Phindi Hanh Nhan L,phindi hanh nhan l,Cà phê
Combo 4 (Ts Phô Mai Tươi+ Thạch cà Phê Phô Mai+ Trân Châu),combo 4 ts phô mai tươi+ thạch cà phê phô mai+ trân châu,Cà phê
Cà Phê Sữa Size M,cà phê sữa size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
Cà phê đen size M,cà phê đen size m,Cà phê
Cà phê sữa size M,cà phê sữa size m,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
BAC SIU TRUYỀN THỐNG,bac siu truyền thống,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
CÀ PHÊ ĐEN SIZE M,cà phê đen size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
CÀ PHÊ SỮA SIZE M,cà phê sữa size m,Cà phê
Iced Espresso (S),iced espresso s,Cà phê
Thức uống BẠC XỈU LATTE (M),thức uống bạc xỉu latte m,Cà phê
Thức uống Bạc Xỉu LATTE (M),thức uống bạc xỉu latte m,Cà phê
Iced Espresso With Milk (L),iced espresso with milk l,Cà phê
Iced Espresso With Milk (L),iced espresso with milk l,Cà phê
Combo 5 (Ts Sương Sáo + Thạch Cà Phê Phô Mai),combo 5 ts sương sáo + thạch cà phê phô mai,Cà phê
Cafe sữa đá,cafe sữa đá,Cà phê
Cà Phê,cà phê,Cà phê
PHIN BLACK (Lanh),phin black lanh,Cà phê
Cà Phê Sữa Đá,cà phê sữa đá,Cà phê
Cà phê đen,cà phê đen,Cà phê
Cà phê sữa tươi caramel,cà phê sữa tươi caramel,Cà phê
Cà phê sữa,cà phê sữa,Cà phê
K CAY VNM CA PHE H NHAN 70ML,k cay vnm cà phê h nhan,Cà phê
Cà Phê Kem Trứng,cà phê kem trứng,Cà phê
Cà phê Vina-Cano nóng (Hot Vietnamese Americano),cà phê vina-cano nóng hot vietnamese americano,Cà phê
Cà Phê Sữa,cà phê sữa,Cà phê
Cà phê sữa,cà phê sữa,Cà phê
Cold Brew-Summer V2,cold brew-summer v2,Cà phê
Dirty,dirty,Cà phê
PhinDi Hanh Nhan L,phindi hanh nhan l,Cà phê
PhinDi Hanh Nhan L,phindi hanh nhan l,Cà phê
M. Ong cafe CoopSelect 280g/20,m ong cafe coopselect 280g/20,Cà phê
Cà Phê Sữa Đá (Vừa),cà phê sữa đá vừa,Cà phê
Cà Phê Sữa Đá (Vừa),cà phê sữa đá vừa,Cà phê
Cà Phê Sữa Đá (M),cà phê sữa đá m,Cà phê
Bac Xiu Da S,bac xiu da s,Cà phê
PHIN BLACK (Lanh),phin black lanh,Cà phê
ÔNG THỌ Creamer Đặc Cà Phê tuýp 165g,ông thọ creamer đặc cà phê tuýp 165g,Cà phê
Phin Sua Da S,phin sua da s,Cà phê
Bạc Xỉu Marble (M),bạc xỉu marble m,Cà phê
Cà phê sữa (Pha máy),cà phê sữa pha máy,Cà phê
Cà phê đen ép,cà phê đen ép,Cà phê
Cà phê sữa ép,cà phê sữa ép,Cà phê
Bạc sỉu đá,bạc sỉu đá,Cà phê
Cà Phê Đen,cà phê đen,Cà phê
"Espresso (Cà phê đen máy) nóng, không đường",espresso cà phê đen máy nóng không đường,Cà phê
Espresso with milk (Cà phê sữa máy) ít sữa,espresso with milk cà phê sữa máy ít sữa,Cà phê
Bạc xỉu nhiều sữa,bạc xỉu nhiều sữa,Cà phê
Kafein 1 LY,kafein,Cà phê
Espresso (Double),espresso double,Cà phê
Tra Ngoc Trai Dau Tam L,tra ngoc trai dau tam l,Trà
Trà Vải,trà vải,Trà
Trà đào hạt chia (Chia seed peach tea),trà đào hạt chia chia seed peach tea,Trà
Trà Vải Hoa Hồng,trà vải hoa hồng,Trà
TRÀ LIPTON CHANH,trà lipton chanh,Trà
PHATEA Tra Tac STH XL/1 Ly,phatea trà tắc sth xl/,Trà
Trà chanh xí muội,trà chanh xí muội,Trà
Trà Lài Đặc Thơm (L),trà lài đặc thơm l,Trà
Hồng Trà Đào (L) - quà tặng,hồng trà đào l - quà tặng,Trà
Tea+ Trà Ô Long Đào Trái Cây Nhiệt Đới,tea+ trà ô long đào trái cây nhiệt đới,Trà
TRÀ ĐÀO CAM SẢ,trà đào cam sả,Trà
BONCHA Tra Mat Ong Vi Viet Quat 450ml,boncha tra mat ong vi viet quat,Trà
M-I Golden Oolong Tea (Trà Oolong Hoàng Kim-M),m-i golden oolong tea trà oolong hoàng kim-m,Trà
Trà Lipton vàng 25g,trà lipton vàng 25g,Trà
Trà Đá,trà đá,Trà
Trà Lipton chanh,trà lipton chanh,Trà
TRÀ LIPTON CHANH,trà lipton chanh,Trà
Trà Đá,trà đá,Trà
TRÀ LIPTON CHANH,trà lipton chanh,Trà
Trà Lipton chanh,trà lipton chanh,Trà
TRA LIPTON CHANH,tra lipton chanh,Trà
Trà Sen Vàng M,trà sen vàng m,Trà
Oolong Xuân Mát (M),oolong xuân mát m,Trà
Trà Cốc Đặc Thơm,trà cốc đặc thơm,Trà
Trà Lài Đặc Thơm (L),trà lài đặc thơm l,Trà
Hồng Trà Đào (L),hồng trà đào l,Trà
Trà Lucky Tea (M),trà lucky tea m,Trà
Trà hoa nhài (Trân châu) - Đường 50%,trà hoa nhài trân châu - đường 50,Trà
Trà gừng mật ong,trà gừng mật ong,Trà
